"X","date","store_nbr","item_nbr","units","tmax","tmin","tavg","depart","dewpoint","wetbulb","heat","cool","sunrise","sunset","snowfall","perciptotal","stnpressure","sealevel","resultspeed","resultdir","avgspeed","RA","FZ","FG","BR","UP","MI","SN","HZ","VC","TS","DZ","BL","BC","DU","SQ","PL","FU","GR","GS","SG","PR","FG2"
1682996,"2012-12-06",15,15,4,50,28,39,0,29,36,26,0,0,0,0,0,24.14,29.9,3.4,10,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1682998,"2012-12-06",15,17,1,50,28,39,0,29,36,26,0,0,0,0,0,24.14,29.9,3.4,10,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1683026,"2012-12-06",15,45,102,50,28,39,0,29,36,26,0,0,0,0,0,24.14,29.9,3.4,10,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1684877,"2012-12-06",32,9,62,50,28,39,0,29,36,26,0,0,0,0,0,24.14,29.9,3.4,10,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1684913,"2012-12-06",32,45,48,50,28,39,0,29,36,26,0,0,0,0,0,24.14,29.9,3.4,10,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1684919,"2012-12-06",32,51,1,50,28,39,0,29,36,26,0,0,0,0,0,24.14,29.9,3.4,10,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1684926,"2012-12-06",32,58,4,50,28,39,0,29,36,26,0,0,0,0,0,24.14,29.9,3.4,10,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1684961,"2012-12-06",32,93,3,50,28,39,0,29,36,26,0,0,0,0,0,24.14,29.9,3.4,10,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685217,"2012-12-06",35,16,23,0,0,0,0,0,0,0,0,658,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685225,"2012-12-06",35,24,3,0,0,0,0,0,0,0,0,658,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685251,"2012-12-06",35,50,1,0,0,0,0,0,0,0,0,658,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685267,"2012-12-06",35,66,12,0,0,0,0,0,0,0,0,658,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685294,"2012-12-06",35,93,1,0,0,0,0,0,0,0,0,658,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685428,"2012-12-06",37,5,46,50,28,39,0,29,36,26,0,0,0,0,0,24.14,29.9,3.4,10,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685438,"2012-12-06",37,15,2,50,28,39,0,29,36,26,0,0,0,0,0,24.14,29.9,3.4,10,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685468,"2012-12-06",37,45,56,50,28,39,0,29,36,26,0,0,0,0,0,24.14,29.9,3.4,10,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1687981,"2012-12-07",15,5,48,53,24,39,0,21,29,26,0,0,0,0,0,24.08,29.88,4.7,13,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1687991,"2012-12-07",15,15,5,53,24,39,0,21,29,26,0,0,0,0,0,24.08,29.88,4.7,13,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1687993,"2012-12-07",15,17,2,53,24,39,0,21,29,26,0,0,0,0,0,24.08,29.88,4.7,13,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688021,"2012-12-07",15,45,134,53,24,39,0,21,29,26,0,0,0,0,0,24.08,29.88,4.7,13,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688069,"2012-12-07",15,93,10,53,24,39,0,21,29,26,0,0,0,0,0,24.08,29.88,4.7,13,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689872,"2012-12-07",32,9,20,53,24,39,0,21,29,26,0,0,0,0,0,24.08,29.88,4.7,13,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689882,"2012-12-07",32,19,1,53,24,39,0,21,29,26,0,0,0,0,0,24.08,29.88,4.7,13,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689908,"2012-12-07",32,45,48,53,24,39,0,21,29,26,0,0,0,0,0,24.08,29.88,4.7,13,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689921,"2012-12-07",32,58,4,53,24,39,0,21,29,26,0,0,0,0,0,24.08,29.88,4.7,13,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690212,"2012-12-07",35,16,35,0,0,0,0,0,0,0,0,659,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690220,"2012-12-07",35,24,5,0,0,0,0,0,0,0,0,659,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690246,"2012-12-07",35,50,2,0,0,0,0,0,0,0,0,659,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690262,"2012-12-07",35,66,15,0,0,0,0,0,0,0,0,659,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690289,"2012-12-07",35,93,4,0,0,0,0,0,0,0,0,659,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690423,"2012-12-07",37,5,40,53,24,39,0,21,29,26,0,0,0,0,0,24.08,29.88,4.7,13,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690463,"2012-12-07",37,45,81,53,24,39,0,21,29,26,0,0,0,0,0,24.08,29.88,4.7,13,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1692976,"2012-12-08",15,5,94,52,20,36,0,18,27,29,0,0,0,0,0.04,23.98,29.78,2.2,9,8.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1692986,"2012-12-08",15,15,8,52,20,36,0,18,27,29,0,0,0,0,0.04,23.98,29.78,2.2,9,8.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1692988,"2012-12-08",15,17,1,52,20,36,0,18,27,29,0,0,0,0,0.04,23.98,29.78,2.2,9,8.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693016,"2012-12-08",15,45,168,52,20,36,0,18,27,29,0,0,0,0,0.04,23.98,29.78,2.2,9,8.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1694867,"2012-12-08",32,9,72,52,20,36,0,18,27,29,0,0,0,0,0.04,23.98,29.78,2.2,9,8.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1694903,"2012-12-08",32,45,81,52,20,36,0,18,27,29,0,0,0,0,0.04,23.98,29.78,2.2,9,8.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1694909,"2012-12-08",32,51,6,52,20,36,0,18,27,29,0,0,0,0,0.04,23.98,29.78,2.2,9,8.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1694916,"2012-12-08",32,58,3,52,20,36,0,18,27,29,0,0,0,0,0.04,23.98,29.78,2.2,9,8.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1694951,"2012-12-08",32,93,10,52,20,36,0,18,27,29,0,0,0,0,0.04,23.98,29.78,2.2,9,8.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695207,"2012-12-08",35,16,40,0,0,0,0,0,0,0,0,700,1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695215,"2012-12-08",35,24,8,0,0,0,0,0,0,0,0,700,1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695241,"2012-12-08",35,50,1,0,0,0,0,0,0,0,0,700,1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695257,"2012-12-08",35,66,24,0,0,0,0,0,0,0,0,700,1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695284,"2012-12-08",35,93,1,0,0,0,0,0,0,0,0,700,1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695418,"2012-12-08",37,5,87,52,20,36,0,18,27,29,0,0,0,0,0.04,23.98,29.78,2.2,9,8.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695428,"2012-12-08",37,15,2,52,20,36,0,18,27,29,0,0,0,0,0.04,23.98,29.78,2.2,9,8.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695458,"2012-12-08",37,45,98,52,20,36,0,18,27,29,0,0,0,0,0.04,23.98,29.78,2.2,9,8.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695466,"2012-12-08",37,53,1,52,20,36,0,18,27,29,0,0,0,0,0.04,23.98,29.78,2.2,9,8.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1697971,"2012-12-09",15,5,8,22,4,13,0,3,12,52,0,0,0,0,0,24.24,30.21,3.7,5,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1697981,"2012-12-09",15,15,29,22,4,13,0,3,12,52,0,0,0,0,0,24.24,30.21,3.7,5,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1698011,"2012-12-09",15,45,155,22,4,13,0,3,12,52,0,0,0,0,0,24.24,30.21,3.7,5,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1698059,"2012-12-09",15,93,1,22,4,13,0,3,12,52,0,0,0,0,0,24.24,30.21,3.7,5,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1699862,"2012-12-09",32,9,52,22,4,13,0,3,12,52,0,0,0,0,0,24.24,30.21,3.7,5,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1699898,"2012-12-09",32,45,73,22,4,13,0,3,12,52,0,0,0,0,0,24.24,30.21,3.7,5,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1699904,"2012-12-09",32,51,7,22,4,13,0,3,12,52,0,0,0,0,0,24.24,30.21,3.7,5,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1699911,"2012-12-09",32,58,5,22,4,13,0,3,12,52,0,0,0,0,0,24.24,30.21,3.7,5,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700202,"2012-12-09",35,16,26,0,0,0,0,0,0,0,0,701,1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700236,"2012-12-09",35,50,2,0,0,0,0,0,0,0,0,701,1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700252,"2012-12-09",35,66,18,0,0,0,0,0,0,0,0,701,1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700279,"2012-12-09",35,93,1,0,0,0,0,0,0,0,0,701,1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700413,"2012-12-09",37,5,79,22,4,13,0,3,12,52,0,0,0,0,0,24.24,30.21,3.7,5,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700423,"2012-12-09",37,15,48,22,4,13,0,3,12,52,0,0,0,0,0,24.24,30.21,3.7,5,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700453,"2012-12-09",37,45,67,22,4,13,0,3,12,52,0,0,0,0,0,24.24,30.21,3.7,5,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700461,"2012-12-09",37,53,2,22,4,13,0,3,12,52,0,0,0,0,0,24.24,30.21,3.7,5,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702966,"2012-12-10",15,5,125,36,5,21,0,6,19,44,0,0,0,0,0.01,24.09,30.04,2.8,27,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702976,"2012-12-10",15,15,15,36,5,21,0,6,19,44,0,0,0,0,0.01,24.09,30.04,2.8,27,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702978,"2012-12-10",15,17,1,36,5,21,0,6,19,44,0,0,0,0,0.01,24.09,30.04,2.8,27,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703006,"2012-12-10",15,45,93,36,5,21,0,6,19,44,0,0,0,0,0.01,24.09,30.04,2.8,27,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703054,"2012-12-10",15,93,4,36,5,21,0,6,19,44,0,0,0,0,0.01,24.09,30.04,2.8,27,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704857,"2012-12-10",32,9,49,36,5,21,0,6,19,44,0,0,0,0,0.01,24.09,30.04,2.8,27,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704893,"2012-12-10",32,45,65,36,5,21,0,6,19,44,0,0,0,0,0.01,24.09,30.04,2.8,27,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704899,"2012-12-10",32,51,4,36,5,21,0,6,19,44,0,0,0,0,0.01,24.09,30.04,2.8,27,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705197,"2012-12-10",35,16,41,0,0,0,0,0,0,0,0,702,1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705205,"2012-12-10",35,24,3,0,0,0,0,0,0,0,0,702,1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705231,"2012-12-10",35,50,2,0,0,0,0,0,0,0,0,702,1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705247,"2012-12-10",35,66,23,0,0,0,0,0,0,0,0,702,1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705274,"2012-12-10",35,93,20,0,0,0,0,0,0,0,0,702,1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705408,"2012-12-10",37,5,42,36,5,21,0,6,19,44,0,0,0,0,0.01,24.09,30.04,2.8,27,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705418,"2012-12-10",37,15,22,36,5,21,0,6,19,44,0,0,0,0,0.01,24.09,30.04,2.8,27,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705448,"2012-12-10",37,45,49,36,5,21,0,6,19,44,0,0,0,0,0.01,24.09,30.04,2.8,27,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707961,"2012-12-11",15,5,41,35,12,24,0,14,21,41,0,0,0,0,0.02,24.07,29.98,7.1,17,8.3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707971,"2012-12-11",15,15,5,35,12,24,0,14,21,41,0,0,0,0,0.02,24.07,29.98,7.1,17,8.3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707973,"2012-12-11",15,17,1,35,12,24,0,14,21,41,0,0,0,0,0.02,24.07,29.98,7.1,17,8.3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708001,"2012-12-11",15,45,92,35,12,24,0,14,21,41,0,0,0,0,0.02,24.07,29.98,7.1,17,8.3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708049,"2012-12-11",15,93,3,35,12,24,0,14,21,41,0,0,0,0,0.02,24.07,29.98,7.1,17,8.3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709852,"2012-12-11",32,9,49,35,12,24,0,14,21,41,0,0,0,0,0.02,24.07,29.98,7.1,17,8.3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709862,"2012-12-11",32,19,1,35,12,24,0,14,21,41,0,0,0,0,0.02,24.07,29.98,7.1,17,8.3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709888,"2012-12-11",32,45,55,35,12,24,0,14,21,41,0,0,0,0,0.02,24.07,29.98,7.1,17,8.3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709894,"2012-12-11",32,51,12,35,12,24,0,14,21,41,0,0,0,0,0.02,24.07,29.98,7.1,17,8.3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709901,"2012-12-11",32,58,4,35,12,24,0,14,21,41,0,0,0,0,0.02,24.07,29.98,7.1,17,8.3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709936,"2012-12-11",32,93,2,35,12,24,0,14,21,41,0,0,0,0,0.02,24.07,29.98,7.1,17,8.3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710192,"2012-12-11",35,16,39,0,0,0,0,0,0,0,0,703,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710200,"2012-12-11",35,24,7,0,0,0,0,0,0,0,0,703,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710242,"2012-12-11",35,66,17,0,0,0,0,0,0,0,0,703,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710403,"2012-12-11",37,5,33,35,12,24,0,14,21,41,0,0,0,0,0.02,24.07,29.98,7.1,17,8.3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710413,"2012-12-11",37,15,12,35,12,24,0,14,21,41,0,0,0,0,0.02,24.07,29.98,7.1,17,8.3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710443,"2012-12-11",37,45,61,35,12,24,0,14,21,41,0,0,0,0,0.02,24.07,29.98,7.1,17,8.3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712956,"2012-12-12",15,5,39,55,24,40,0,14,31,25,0,0,0,0,0,24.04,29.82,13.6,20,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712966,"2012-12-12",15,15,2,55,24,40,0,14,31,25,0,0,0,0,0,24.04,29.82,13.6,20,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712996,"2012-12-12",15,45,87,55,24,40,0,14,31,25,0,0,0,0,0,24.04,29.82,13.6,20,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713044,"2012-12-12",15,93,3,55,24,40,0,14,31,25,0,0,0,0,0,24.04,29.82,13.6,20,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1714847,"2012-12-12",32,9,56,55,24,40,0,14,31,25,0,0,0,0,0,24.04,29.82,13.6,20,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1714883,"2012-12-12",32,45,34,55,24,40,0,14,31,25,0,0,0,0,0,24.04,29.82,13.6,20,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1714889,"2012-12-12",32,51,1,55,24,40,0,14,31,25,0,0,0,0,0,24.04,29.82,13.6,20,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1714931,"2012-12-12",32,93,8,55,24,40,0,14,31,25,0,0,0,0,0,24.04,29.82,13.6,20,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715187,"2012-12-12",35,16,21,0,0,0,0,0,0,0,0,704,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715237,"2012-12-12",35,66,15,0,0,0,0,0,0,0,0,704,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715398,"2012-12-12",37,5,35,55,24,40,0,14,31,25,0,0,0,0,0,24.04,29.82,13.6,20,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715408,"2012-12-12",37,15,6,55,24,40,0,14,31,25,0,0,0,0,0,24.04,29.82,13.6,20,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715438,"2012-12-12",37,45,52,55,24,40,0,14,31,25,0,0,0,0,0,24.04,29.82,13.6,20,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717951,"2012-12-13",15,5,43,54,32,43,0,12,31,22,0,0,0,0,0,24.14,29.91,8.1,21,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717961,"2012-12-13",15,15,2,54,32,43,0,12,31,22,0,0,0,0,0,24.14,29.91,8.1,21,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717963,"2012-12-13",15,17,1,54,32,43,0,12,31,22,0,0,0,0,0,24.14,29.91,8.1,21,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717991,"2012-12-13",15,45,93,54,32,43,0,12,31,22,0,0,0,0,0,24.14,29.91,8.1,21,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719842,"2012-12-13",32,9,56,54,32,43,0,12,31,22,0,0,0,0,0,24.14,29.91,8.1,21,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719878,"2012-12-13",32,45,40,54,32,43,0,12,31,22,0,0,0,0,0,24.14,29.91,8.1,21,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719884,"2012-12-13",32,51,3,54,32,43,0,12,31,22,0,0,0,0,0,24.14,29.91,8.1,21,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719891,"2012-12-13",32,58,1,54,32,43,0,12,31,22,0,0,0,0,0,24.14,29.91,8.1,21,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720182,"2012-12-13",35,16,16,0,0,0,0,0,0,0,0,704,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720190,"2012-12-13",35,24,4,0,0,0,0,0,0,0,0,704,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720216,"2012-12-13",35,50,2,0,0,0,0,0,0,0,0,704,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720232,"2012-12-13",35,66,13,0,0,0,0,0,0,0,0,704,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720259,"2012-12-13",35,93,1,0,0,0,0,0,0,0,0,704,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720393,"2012-12-13",37,5,62,54,32,43,0,12,31,22,0,0,0,0,0,24.14,29.91,8.1,21,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720433,"2012-12-13",37,45,47,54,32,43,0,12,31,22,0,0,0,0,0,24.14,29.91,8.1,21,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722946,"2012-12-14",15,5,45,46,25,36,0,16,29,29,0,0,0,0,0,23.88,29.64,3.3,22,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722956,"2012-12-14",15,15,2,46,25,36,0,16,29,29,0,0,0,0,0,23.88,29.64,3.3,22,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722958,"2012-12-14",15,17,1,46,25,36,0,16,29,29,0,0,0,0,0,23.88,29.64,3.3,22,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722986,"2012-12-14",15,45,107,46,25,36,0,16,29,29,0,0,0,0,0,23.88,29.64,3.3,22,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723034,"2012-12-14",15,93,2,46,25,36,0,16,29,29,0,0,0,0,0,23.88,29.64,3.3,22,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724837,"2012-12-14",32,9,25,46,25,36,0,16,29,29,0,0,0,0,0,23.88,29.64,3.3,22,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724847,"2012-12-14",32,19,1,46,25,36,0,16,29,29,0,0,0,0,0,23.88,29.64,3.3,22,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
