"X","date","store_nbr","item_nbr","units","tmax","tmin","tavg","depart","dewpoint","wetbulb","heat","cool","sunrise","sunset","snowfall","perciptotal","stnpressure","sealevel","resultspeed","resultdir","avgspeed","RA","FZ","FG","BR","UP","MI","SN","HZ","VC","TS","DZ","BL","BC","DU","SQ","PL","FU","GR","GS","SG","PR","FG2"
1163518,"2012-08-24",15,17,1,84,58,71,0,46,56,0,6,0,0,0,0,24.16,29.76,4.5,25,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163546,"2012-08-24",15,45,90,84,58,71,0,46,56,0,6,0,0,0,0,24.16,29.76,4.5,25,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163562,"2012-08-24",15,61,5,84,58,71,0,46,56,0,6,0,0,0,0,24.16,29.76,4.5,25,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163594,"2012-08-24",15,93,1,84,58,71,0,46,56,0,6,0,0,0,0,24.16,29.76,4.5,25,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168501,"2012-08-25",15,5,65,80,56,68,0,42,53,0,3,0,0,0,0,24.3,29.92,0.6,7,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168513,"2012-08-25",15,17,1,80,56,68,0,42,53,0,3,0,0,0,0,24.3,29.92,0.6,7,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168541,"2012-08-25",15,45,129,80,56,68,0,42,53,0,3,0,0,0,0,24.3,29.92,0.6,7,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168557,"2012-08-25",15,61,2,80,56,68,0,42,53,0,3,0,0,0,0,24.3,29.92,0.6,7,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168582,"2012-08-25",15,86,1,80,56,68,0,42,53,0,3,0,0,0,0,24.3,29.92,0.6,7,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173496,"2012-08-26",15,5,89,91,56,74,0,39,56,0,9,0,0,0,0,24.36,29.96,3.8,16,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173508,"2012-08-26",15,17,1,91,56,74,0,39,56,0,9,0,0,0,0,24.36,29.96,3.8,16,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173536,"2012-08-26",15,45,144,91,56,74,0,39,56,0,9,0,0,0,0,24.36,29.96,3.8,16,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178491,"2012-08-27",15,5,53,92,61,77,0,43,57,0,12,0,0,0,0,24.43,30.04,7,19,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178531,"2012-08-27",15,45,87,92,61,77,0,43,57,0,12,0,0,0,0,24.43,30.04,7,19,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178547,"2012-08-27",15,61,2,92,61,77,0,43,57,0,12,0,0,0,0,24.43,30.04,7,19,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183486,"2012-08-28",15,5,25,94,62,78,0,42,57,0,13,0,0,0,0,24.41,30.02,2.4,23,7.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183498,"2012-08-28",15,17,1,94,62,78,0,42,57,0,13,0,0,0,0,24.41,30.02,2.4,23,7.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183526,"2012-08-28",15,45,75,94,62,78,0,42,57,0,13,0,0,0,0,24.41,30.02,2.4,23,7.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183542,"2012-08-28",15,61,2,94,62,78,0,42,57,0,13,0,0,0,0,24.41,30.02,2.4,23,7.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188481,"2012-08-29",15,5,41,92,62,77,0,39,56,0,12,0,0,0,0,24.31,29.88,3.9,21,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188521,"2012-08-29",15,45,78,92,62,77,0,39,56,0,12,0,0,0,0,24.31,29.88,3.9,21,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188537,"2012-08-29",15,61,2,92,62,77,0,39,56,0,12,0,0,0,0,24.31,29.88,3.9,21,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188569,"2012-08-29",15,93,2,92,62,77,0,39,56,0,12,0,0,0,0,24.31,29.88,3.9,21,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193476,"2012-08-30",15,5,30,93,61,77,0,40,55,0,12,0,0,0,0,24.3,29.87,2.1,26,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193516,"2012-08-30",15,45,69,93,61,77,0,40,55,0,12,0,0,0,0,24.3,29.87,2.1,26,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193532,"2012-08-30",15,61,2,93,61,77,0,40,55,0,12,0,0,0,0,24.3,29.87,2.1,26,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193564,"2012-08-30",15,93,2,93,61,77,0,40,55,0,12,0,0,0,0,24.3,29.87,2.1,26,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198471,"2012-08-31",15,5,40,89,55,72,0,32,52,0,7,0,0,0,0,24.33,29.93,13.8,17,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198483,"2012-08-31",15,17,1,89,55,72,0,32,52,0,7,0,0,0,0,24.33,29.93,13.8,17,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198511,"2012-08-31",15,45,129,89,55,72,0,32,52,0,7,0,0,0,0,24.33,29.93,13.8,17,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198552,"2012-08-31",15,86,1,89,55,72,0,32,52,0,7,0,0,0,0,24.33,29.93,13.8,17,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203466,"2012-09-01",15,5,44,91,59,75,0,38,55,0,10,0,0,0,0,24.32,29.91,3.4,18,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203478,"2012-09-01",15,17,1,91,59,75,0,38,55,0,10,0,0,0,0,24.32,29.91,3.4,18,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203506,"2012-09-01",15,45,105,91,59,75,0,38,55,0,10,0,0,0,0,24.32,29.91,3.4,18,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203554,"2012-09-01",15,93,5,91,59,75,0,38,55,0,10,0,0,0,0,24.32,29.91,3.4,18,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208461,"2012-09-02",15,5,81,90,60,75,0,45,57,0,10,0,0,0,0,24.35,29.95,0.4,7,5.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1208473,"2012-09-02",15,17,1,90,60,75,0,45,57,0,10,0,0,0,0,24.35,29.95,0.4,7,5.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1208501,"2012-09-02",15,45,122,90,60,75,0,45,57,0,10,0,0,0,0,24.35,29.95,0.4,7,5.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1208517,"2012-09-02",15,61,1,90,60,75,0,45,57,0,10,0,0,0,0,24.35,29.95,0.4,7,5.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1208549,"2012-09-02",15,93,4,90,60,75,0,45,57,0,10,0,0,0,0,24.35,29.95,0.4,7,5.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1213456,"2012-09-03",15,5,65,88,59,74,0,43,56,0,9,0,0,0,0,24.37,29.98,2.2,33,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213496,"2012-09-03",15,45,140,88,59,74,0,43,56,0,9,0,0,0,0,24.37,29.98,2.2,33,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213512,"2012-09-03",15,61,1,88,59,74,0,43,56,0,9,0,0,0,0,24.37,29.98,2.2,33,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213537,"2012-09-03",15,86,1,88,59,74,0,43,56,0,9,0,0,0,0,24.37,29.98,2.2,33,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213544,"2012-09-03",15,93,5,88,59,74,0,43,56,0,9,0,0,0,0,24.37,29.98,2.2,33,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218451,"2012-09-04",15,5,83,88,56,72,0,32,52,0,7,0,0,0,0,24.32,29.92,2.4,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218491,"2012-09-04",15,45,116,88,56,72,0,32,52,0,7,0,0,0,0,24.32,29.92,2.4,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218507,"2012-09-04",15,61,1,88,56,72,0,32,52,0,7,0,0,0,0,24.32,29.92,2.4,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218539,"2012-09-04",15,93,2,88,56,72,0,32,52,0,7,0,0,0,0,24.32,29.92,2.4,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223446,"2012-09-05",15,5,27,84,54,69,0,27,48,0,4,0,0,0,0,24.36,29.99,4.9,16,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223486,"2012-09-05",15,45,104,84,54,69,0,27,48,0,4,0,0,0,0,24.36,29.99,4.9,16,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228441,"2012-09-06",15,5,62,88,55,72,0,24,50,0,7,0,0,0,0,24.29,29.89,1.9,26,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228453,"2012-09-06",15,17,1,88,55,72,0,24,50,0,7,0,0,0,0,24.29,29.89,1.9,26,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228481,"2012-09-06",15,45,84,88,55,72,0,24,50,0,7,0,0,0,0,24.29,29.89,1.9,26,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228529,"2012-09-06",15,93,5,88,55,72,0,24,50,0,7,0,0,0,0,24.29,29.89,1.9,26,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1233436,"2012-09-07",15,5,31,70,53,62,0,40,50,3,0,0,0,0,0,24.49,30.17,5,35,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1233476,"2012-09-07",15,45,108,70,53,62,0,40,50,3,0,0,0,0,0,24.49,30.17,5,35,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1233524,"2012-09-07",15,93,2,70,53,62,0,40,50,3,0,0,0,0,0,24.49,30.17,5,35,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238431,"2012-09-08",15,5,59,78,45,62,0,34,48,3,0,0,0,0,0,24.5,30.24,0.6,14,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238443,"2012-09-08",15,17,1,78,45,62,0,34,48,3,0,0,0,0,0,24.5,30.24,0.6,14,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238471,"2012-09-08",15,45,143,78,45,62,0,34,48,3,0,0,0,0,0,24.5,30.24,0.6,14,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238512,"2012-09-08",15,86,1,78,45,62,0,34,48,3,0,0,0,0,0,24.5,30.24,0.6,14,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243426,"2012-09-09",15,5,78,85,48,67,0,27,48,0,2,0,0,0,0,24.37,30.05,10.1,17,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243438,"2012-09-09",15,17,3,85,48,67,0,27,48,0,2,0,0,0,0,24.37,30.05,10.1,17,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243466,"2012-09-09",15,45,170,85,48,67,0,27,48,0,2,0,0,0,0,24.37,30.05,10.1,17,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243514,"2012-09-09",15,93,2,85,48,67,0,27,48,0,2,0,0,0,0,24.37,30.05,10.1,17,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248421,"2012-09-10",15,5,65,89,57,73,0,26,51,0,8,0,0,0,0,24.24,29.84,4,18,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248433,"2012-09-10",15,17,1,89,57,73,0,26,51,0,8,0,0,0,0,24.24,29.84,4,18,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248461,"2012-09-10",15,45,114,89,57,73,0,26,51,0,8,0,0,0,0,24.24,29.84,4,18,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253416,"2012-09-11",15,5,61,87,59,73,0,40,54,0,8,0,0,0,0.02,24.23,29.81,1.8,33,6.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253456,"2012-09-11",15,45,63,87,59,73,0,40,54,0,8,0,0,0,0.02,24.23,29.81,1.8,33,6.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253504,"2012-09-11",15,93,16,87,59,73,0,40,54,0,8,0,0,0,0.02,24.23,29.81,1.8,33,6.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258411,"2012-09-12",15,5,31,60,49,55,0,49,51,10,0,0,0,0,1.35,24.46,30.19,6.1,13,7.7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258451,"2012-09-12",15,45,85,60,49,55,0,49,51,10,0,0,0,0,1.35,24.46,30.19,6.1,13,7.7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258492,"2012-09-12",15,86,1,60,49,55,0,49,51,10,0,0,0,0,1.35,24.46,30.19,6.1,13,7.7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258499,"2012-09-12",15,93,12,60,49,55,0,49,51,10,0,0,0,0,1.35,24.46,30.19,6.1,13,7.7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1263406,"2012-09-13",15,5,83,68,48,58,0,42,49,7,0,0,0,0,0,24.61,30.4,1,5,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1263446,"2012-09-13",15,45,85,68,48,58,0,42,49,7,0,0,0,0,0,24.61,30.4,1,5,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1268401,"2012-09-14",15,5,24,75,45,60,0,34,47,5,0,0,0,0,0,24.55,30.31,4.7,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1268441,"2012-09-14",15,45,96,75,45,60,0,34,47,5,0,0,0,0,0,24.55,30.31,4.7,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1273396,"2012-09-15",15,5,96,84,47,66,0,30,48,0,1,0,0,0,0,24.39,30.08,3.1,15,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1273408,"2012-09-15",15,17,1,84,47,66,0,30,48,0,1,0,0,0,0,24.39,30.08,3.1,15,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1273436,"2012-09-15",15,45,112,84,47,66,0,30,48,0,1,0,0,0,0,24.39,30.08,3.1,15,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1273477,"2012-09-15",15,86,1,84,47,66,0,30,48,0,1,0,0,0,0,24.39,30.08,3.1,15,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1273484,"2012-09-15",15,93,4,84,47,66,0,30,48,0,1,0,0,0,0,24.39,30.08,3.1,15,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278391,"2012-09-16",15,5,53,83,52,68,0,25,48,0,3,0,0,0,0,24.31,29.94,0.5,6,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278403,"2012-09-16",15,17,3,83,52,68,0,25,48,0,3,0,0,0,0,24.31,29.94,0.5,6,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278431,"2012-09-16",15,45,157,83,52,68,0,25,48,0,3,0,0,0,0,24.31,29.94,0.5,6,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278479,"2012-09-16",15,93,1,83,52,68,0,25,48,0,3,0,0,0,0,24.31,29.94,0.5,6,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1283386,"2012-09-17",15,5,82,65,47,56,0,40,47,9,0,0,0,0,0,24.38,30.09,1.7,6,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1283426,"2012-09-17",15,45,81,65,47,56,0,40,47,9,0,0,0,0,0,24.38,30.09,1.7,6,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1283474,"2012-09-17",15,93,1,65,47,56,0,40,47,9,0,0,0,0,0,24.38,30.09,1.7,6,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288381,"2012-09-18",15,5,33,76,43,60,0,34,47,5,0,0,0,0,0,24.35,30.07,3.6,14,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288393,"2012-09-18",15,17,1,76,43,60,0,34,47,5,0,0,0,0,0,24.35,30.07,3.6,14,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288421,"2012-09-18",15,45,80,76,43,60,0,34,47,5,0,0,0,0,0,24.35,30.07,3.6,14,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1293376,"2012-09-19",15,5,51,79,53,66,0,30,48,0,1,0,0,0,0,24.37,30.04,1.4,16,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1293388,"2012-09-19",15,17,1,79,53,66,0,30,48,0,1,0,0,0,0,24.37,30.04,1.4,16,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1293416,"2012-09-19",15,45,75,79,53,66,0,30,48,0,1,0,0,0,0,24.37,30.04,1.4,16,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298371,"2012-09-20",15,5,31,78,50,64,0,30,47,1,0,0,0,0,0,24.36,30.03,1.1,17,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298411,"2012-09-20",15,45,63,78,50,64,0,30,47,1,0,0,0,0,0,24.36,30.03,1.1,17,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298459,"2012-09-20",15,93,4,78,50,64,0,30,47,1,0,0,0,0,0,24.36,30.03,1.1,17,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303366,"2012-09-21",15,5,97,76,50,63,0,32,47,2,0,0,0,0,0,24.39,30.08,1.1,26,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303378,"2012-09-21",15,17,1,76,50,63,0,32,47,2,0,0,0,0,0,24.39,30.08,1.1,26,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303406,"2012-09-21",15,45,90,76,50,63,0,32,47,2,0,0,0,0,0,24.39,30.08,1.1,26,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303447,"2012-09-21",15,86,2,76,50,63,0,32,47,2,0,0,0,0,0,24.39,30.08,1.1,26,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308361,"2012-09-22",15,5,56,78,45,62,0,36,48,3,0,0,0,0,0,24.42,30.14,2.4,18,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308401,"2012-09-22",15,45,117,78,45,62,0,36,48,3,0,0,0,0,0,24.42,30.14,2.4,18,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313356,"2012-09-23",15,5,76,84,47,66,0,30,49,0,1,0,0,0,0,24.36,30.02,3.5,21,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313368,"2012-09-23",15,17,2,84,47,66,0,30,49,0,1,0,0,0,0,24.36,30.02,3.5,21,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313396,"2012-09-23",15,45,134,84,47,66,0,30,49,0,1,0,0,0,0,24.36,30.02,3.5,21,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313444,"2012-09-23",15,93,4,84,47,66,0,30,49,0,1,0,0,0,0,24.36,30.02,3.5,21,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318351,"2012-09-24",15,5,31,76,53,65,0,38,51,0,0,0,0,0,0,24.27,29.91,3.7,25,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318391,"2012-09-24",15,45,86,76,53,65,0,38,51,0,0,0,0,0,0,24.27,29.91,3.7,25,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318432,"2012-09-24",15,86,1,76,53,65,0,38,51,0,0,0,0,0,0,24.27,29.91,3.7,25,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318439,"2012-09-24",15,93,6,76,53,65,0,38,51,0,0,0,0,0,0,24.27,29.91,3.7,25,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323346,"2012-09-25",15,5,111,71,47,59,0,45,50,6,0,0,0,0,0.48,24.24,29.93,1.7,29,5.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1323358,"2012-09-25",15,17,2,71,47,59,0,45,50,6,0,0,0,0,0.48,24.24,29.93,1.7,29,5.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1323386,"2012-09-25",15,45,66,71,47,59,0,45,50,6,0,0,0,0,0.48,24.24,29.93,1.7,29,5.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1323427,"2012-09-25",15,86,2,71,47,59,0,45,50,6,0,0,0,0,0.48,24.24,29.93,1.7,29,5.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1323434,"2012-09-25",15,93,1,71,47,59,0,45,50,6,0,0,0,0,0.48,24.24,29.93,1.7,29,5.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1328341,"2012-09-26",15,5,29,61,49,55,0,49,51,10,0,0,0,0,0.56,24.34,30.07,1.1,14,4.6,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1328353,"2012-09-26",15,17,2,61,49,55,0,49,51,10,0,0,0,0,0.56,24.34,30.07,1.1,14,4.6,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1328381,"2012-09-26",15,45,46,61,49,55,0,49,51,10,0,0,0,0,0.56,24.34,30.07,1.1,14,4.6,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1328429,"2012-09-26",15,93,2,61,49,55,0,49,51,10,0,0,0,0,0.56,24.34,30.07,1.1,14,4.6,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1333336,"2012-09-27",15,5,21,62,46,54,0,47,50,11,0,0,0,0,0,24.38,30.14,1.8,26,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333376,"2012-09-27",15,45,52,62,46,54,0,47,50,11,0,0,0,0,0,24.38,30.14,1.8,26,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333424,"2012-09-27",15,93,14,62,46,54,0,47,50,11,0,0,0,0,0,24.38,30.14,1.8,26,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1338331,"2012-09-28",15,5,24,70,43,57,0,44,50,8,0,0,0,0,0,24.38,30.12,3.3,13,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1338371,"2012-09-28",15,45,110,70,43,57,0,44,50,8,0,0,0,0,0,24.38,30.12,3.3,13,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1338419,"2012-09-28",15,93,2,70,43,57,0,44,50,8,0,0,0,0,0,24.38,30.12,3.3,13,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343326,"2012-09-29",15,5,68,74,46,60,0,41,50,5,0,0,0,0,0,24.35,30.05,1.8,10,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343338,"2012-09-29",15,17,2,74,46,60,0,41,50,5,0,0,0,0,0,24.35,30.05,1.8,10,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
